"Model","stimulus","MOS","VP1","VP2","VP3","VP4","TotalPatches"
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp10_qt7_decompJPEG_2048x2048_Q90",0.386904761904763,72,77,86,78,313
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp10_qt9_decompJPEG_1024x1024_Q90",0.625,81,65,84,68,298
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL2_qp11_qt6_decompJPEG_1440x1440_Q10",0.841463414634148,53,29,50,28,160
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL2_qp9_qt6_decompJPEG_2048x2048_Q25",0.553571428571427,30,24,20,16,90
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL7_qp10_qt6_decompJPEG_2048x2048_Q75",0.378048780487805,30,24,20,16,90
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp11_qt6_decompJPEG_712x712_Q25",0.90909090909091,44,40,44,39,167
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL4_qp9_qt9_decompJPEG_512x512_Q50",0.474358974358975,44,40,44,39,167
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp10_qt7_decompJPEG_2048x2048_Q25",0.352272727272728,72,77,86,78,313
"Jomon_bakedUV","Jomon_bakedUV_simpL4_qp8_qt8_decompJPEG_712x712_Q90",0.540697674418605,71,73,86,70,300
"sylvaniapathmaker","sylvaniapathmaker_simpL3_qp11_qt10_decompJPEG_512x512_Q25",0.267441860465118,81,65,84,68,298
"to_subs","to_subs_simpL9_qp11_qt10_decompJPEG_512x512_Q90",0.303571428571427,15,0,22,0,37
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL10_qp7_qt7_decompJPEG_2048x2048_Q90",0.433333333333332,30,24,20,16,90
"CharlieChaplin","CharlieChaplin_simpL9_qp7_qt6_decompJPEG_712x712_Q75",0.958333333333332,37,32,42,19,130
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL2_qp10_qt6_decompJPEG_2048x2048_Q25",0.448863636363637,30,24,20,16,90
"to_subs","to_subs_simpL6_qp7_qt9_decompJPEG_712x712_Q10",0.957317073170733,15,0,22,0,37
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_712x712_Q25",0.90340909090909,44,40,44,39,167
"Jomon_bakedUV","Jomon_bakedUV_simpL6_qp8_qt9_decompJPEG_2048x2048_Q10",0.54375,71,73,86,70,300
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp10_qt9_decompJPEG_2048x2048_Q10",0.54375,81,65,84,68,298
"to_subs","to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q10",0.948863636363638,15,0,22,0,37
"to_subs","to_subs_simpL9_qp7_qt6_decompJPEG_1440x1440_Q75",0.960227272727272,15,0,22,0,37
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp7_qt7_decompJPEG_2048x2048_Q10",0.386904761904763,72,77,86,78,313
"to_subs","to_subs_simpL9_qp10_qt9_decompJPEG_2048x2048_Q75",0.375,15,0,22,0,37
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL3_qp11_qt6_decompJPEG_1440x1440_Q50",0.431818181818183,30,24,20,16,90
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL1_qp10_qt6_decompJPEG_1440x1440_Q50",0.821428571428573,53,29,50,28,160
"dom_utka","dom_utka_simpL10_qp11_qt7_decompJPEG_1440x1440_Q90",0.5,45,31,45,27,148
"dom_utka","dom_utka_simpL1_qp8_qt10_decompJPEG_1024x1024_Q50",0.546511627906977,45,31,45,27,148
"Jomon_bakedUV","Jomon_bakedUV_simpL3_qp11_qt6_decompJPEG_2048x2048_Q90",0.65909090909091,71,73,86,70,300
"piano","piano_simpL1_qp10_qt7_decompJPEG_2048x2048_Q90",0.142045454545455,109,90,148,90,437
"to_subs","to_subs_simpL10_qp11_qt8_decompJPEG_2048x2048_Q90",0.994318181818183,15,0,22,0,37
"piano","piano_simpL4_qp9_qt7_decompJPEG_1024x1024_Q90",0.19047619047619,109,90,148,90,437
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL2_qp9_qt8_decompJPEG_712x712_Q75",0.546511627906977,44,40,44,39,167
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp11_qt10_decompJPEG_2048x2048_Q75",0.410714285714285,50,47,48,47,192
"piano","piano_simpL9_qp8_qt6_decompJPEG_1440x1440_Q75",0.482558139534882,109,90,148,90,437
"piano","piano_simpL2_qp9_qt7_decompJPEG_2048x2048_Q75",0.21951219512195,109,90,148,90,437
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL10_qp7_qt7_decompJPEG_1024x1024_Q25",0.5,30,24,20,16,90
"CharlieChaplin","CharlieChaplin_simpL1_qp7_qt6_decompJPEG_512x512_Q50",1,37,32,42,19,130
"piano","piano_simpL9_qp9_qt7_decompJPEG_512x512_Q25",0.363095238095237,109,90,148,90,437
"CharlieChaplin","CharlieChaplin_simpL10_qp11_qt6_decompJPEG_1024x1024_Q10",0.908536585365852,37,32,42,19,130
"to_subs","to_subs_simpL6_qp7_qt8_decompJPEG_512x512_Q25",0.928571428571427,15,0,22,0,37
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL4_qp8_qt10_decompJPEG_712x712_Q75",0.622222222222222,30,24,20,16,90
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp7_qt7_decompJPEG_1024x1024_Q25",0.72159090909091,81,65,84,68,298
"piano","piano_simpL8_qp10_qt7_decompJPEG_1024x1024_Q50",0.23170731707317,109,90,148,90,437
"to_subs","to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q10",0.94375,15,0,22,0,37
"to_subs","to_subs_simpL9_qp7_qt7_decompJPEG_1024x1024_Q75",0.960227272727272,15,0,22,0,37
"to_subs","to_subs_simpL1_qp8_qt7_decompJPEG_1440x1440_Q10",0.77840909090909,15,0,22,0,37
"Jomon_bakedUV","Jomon_bakedUV_simpL6_qp8_qt7_decompJPEG_2048x2048_Q75",0.604651162790698,71,73,86,70,300
"to_subs","to_subs_simpL6_qp7_qt10_decompJPEG_512x512_Q75",0.91860465116279,15,0,22,0,37
"Jomon_bakedUV","Jomon_bakedUV_simpL2_qp8_qt10_decompJPEG_1440x1440_Q25",0.56547619047619,71,73,86,70,300
"piano","piano_simpL2_qp11_qt7_decompJPEG_712x712_Q75",0.133720930232557,109,90,148,90,437
"dom_utka","dom_utka_simpL5_qp8_qt9_decompJPEG_512x512_Q25",0.459302325581395,45,31,45,27,148
"dom_utka","dom_utka_simpL10_qp8_qt8_decompJPEG_712x712_Q25",0.464285714285715,45,31,45,27,148
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL3_qp10_qt6_decompJPEG_512x512_Q25",0.410714285714285,30,24,20,16,90
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL9_qp9_qt6_decompJPEG_2048x2048_Q75",0.566666666666668,30,24,20,16,90
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL6_qp9_qt6_decompJPEG_2048x2048_Q90",0.801136363636362,44,40,44,39,167
"piano","piano_simpL1_qp9_qt7_decompJPEG_2048x2048_Q90",0.2375,109,90,148,90,437
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp10_qt10_decompJPEG_2048x2048_Q75",0.529761904761905,81,65,84,68,298
"dom_utka","dom_utka_simpL2_qp11_qt7_decompJPEG_512x512_Q25",0.523255813953488,45,31,45,27,148
"Jomon_bakedUV","Jomon_bakedUV_simpL3_qp10_qt7_decompJPEG_512x512_Q10",0.453488372093023,71,73,86,70,300
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL8_qp8_qt10_decompJPEG_2048x2048_Q10",0.595238095238095,30,24,20,16,90
"piano","piano_simpL2_qp10_qt7_decompJPEG_712x712_Q90",0.13953488372093,109,90,148,90,437
"sylvaniapathmaker","sylvaniapathmaker_simpL9_qp9_qt8_decompJPEG_1440x1440_Q25",0.511904761904763,81,65,84,68,298
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp8_qt7_decompJPEG_1440x1440_Q25",0.428571428571427,72,77,86,78,313
"CharlieChaplin","CharlieChaplin_simpL10_qp8_qt6_decompJPEG_712x712_Q10",0.944444444444445,37,32,42,19,130
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL3_qp11_qt10_decompJPEG_512x512_Q50",0.186046511627908,72,77,86,78,313
"to_subs","to_subs_simpL9_qp10_qt10_decompJPEG_712x712_Q90",0.297619047619047,15,0,22,0,37
"sylvaniapathmaker","sylvaniapathmaker_simpL9_qp8_qt8_decompJPEG_1440x1440_Q25",0.52906976744186,81,65,84,68,298
"CharlieChaplin","CharlieChaplin_simpL1_qp7_qt6_decompJPEG_512x512_Q10",0.98780487804878,37,32,42,19,130
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp8_qt7_decompJPEG_2048x2048_Q25",0.664634146341462,81,65,84,68,298
"to_subs","to_subs_simpL7_qp8_qt6_decompJPEG_1440x1440_Q10",0.813953488372092,15,0,22,0,37
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL3_qp9_qt10_decompJPEG_512x512_Q25",0.322222222222223,72,77,86,78,313
"Jomon_bakedUV","Jomon_bakedUV_simpL7_qp8_qt10_decompJPEG_2048x2048_Q10",0.505813953488373,71,73,86,70,300
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL3_qp8_qt10_decompJPEG_1024x1024_Q50",0.627906976744185,30,24,20,16,90
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL9_qp9_qt8_decompJPEG_1440x1440_Q25",0.166666666666667,72,77,86,78,313
"dom_utka","dom_utka_simpL1_qp10_qt7_decompJPEG_1024x1024_Q25",0.47159090909091,45,31,45,27,148
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL9_qp11_qt6_decompJPEG_2048x2048_Q90",0.822222222222223,53,29,50,28,160
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL4_qp8_qt8_decompJPEG_1024x1024_Q25",0.78888888888889,44,40,44,39,167
"sylvaniapathmaker","sylvaniapathmaker_simpL1_qp9_qt8_decompJPEG_512x512_Q25",0.470238095238095,81,65,84,68,298
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL10_qp10_qt6_decompJPEG_1440x1440_Q75",0.74390243902439,53,29,50,28,160
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp11_qt7_decompJPEG_2048x2048_Q75",0.5,50,47,48,47,192
"dom_utka","dom_utka_simpL10_qp7_qt7_decompJPEG_1024x1024_Q75",0.587209302325583,45,31,45,27,148
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_2048x2048_Q25",0.463414634146343,30,24,20,16,90
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp9_qt7_decompJPEG_2048x2048_Q90",0.384146341463415,72,77,86,78,313
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp11_qt6_decompJPEG_1024x1024_Q25",0.43125,72,77,86,78,313
"piano","piano_simpL9_qp11_qt6_decompJPEG_2048x2048_Q25",0.519736842105262,109,90,148,90,437
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp9_qt6_decompJPEG_1024x1024_Q50",0.58139534883721,50,47,48,47,192
"Jomon_bakedUV","Jomon_bakedUV_simpL1_qp9_qt6_decompJPEG_712x712_Q25",0.645348837209302,71,73,86,70,300
"piano","piano_simpL6_qp9_qt7_decompJPEG_2048x2048_Q75",0.170454545454545,109,90,148,90,437
"Ailurodus_maculosus","Ailurodus_maculosus_simpL7_qp9_qt10_decompJPEG_712x712_Q90",0.160714285714285,50,47,48,47,192
"piano","piano_simpL9_qp9_qt6_decompJPEG_1024x1024_Q90",0.452380952380953,109,90,148,90,437
"dom_utka","dom_utka_simpL1_qp11_qt8_decompJPEG_1024x1024_Q10",0.220238095238095,45,31,45,27,148
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp7_qt6_decompJPEG_2048x2048_Q50",0.906976744186047,44,40,44,39,167
"to_subs","to_subs_simpL3_qp10_qt7_decompJPEG_1440x1440_Q50",0.25595238095238,15,0,22,0,37
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp8_qt6_decompJPEG_712x712_Q10",0.90625,44,40,44,39,167
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp10_qt7_decompJPEG_1024x1024_Q25",0.355555555555555,72,77,86,78,313
"Jomon_bakedUV","Jomon_bakedUV_simpL7_qp8_qt10_decompJPEG_1440x1440_Q10",0.540697674418605,71,73,86,70,300
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL1_qp11_qt10_decompJPEG_512x512_Q25",0.238372093023255,72,77,86,78,313
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp8_qt6_decompJPEG_712x712_Q25",0.884146341463415,44,40,44,39,167
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL3_qp9_qt6_decompJPEG_712x712_Q50",0.475,30,24,20,16,90
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp11_qt10_decompJPEG_2048x2048_Q90",0.426136363636363,50,47,48,47,192
"CharlieChaplin","CharlieChaplin_simpL10_qp11_qt7_decompJPEG_2048x2048_Q90",0.9,37,32,42,19,130
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_712x712_Q25",0.43125,30,24,20,16,90
"CharlieChaplin","CharlieChaplin_simpL10_qp11_qt6_decompJPEG_1440x1440_Q90",0.94186046511628,37,32,42,19,130
"Ailurodus_maculosus","Ailurodus_maculosus_simpL6_qp9_qt10_decompJPEG_1024x1024_Q90",0.296511627906977,50,47,48,47,192
"CharlieChaplin","CharlieChaplin_simpL1_qp11_qt6_decompJPEG_1024x1024_Q25",0.61875,37,32,42,19,130
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp10_qt7_decompJPEG_2048x2048_Q50",0.396341463414635,72,77,86,78,313
"Jomon_bakedUV","Jomon_bakedUV_simpL9_qp10_qt7_decompJPEG_712x712_Q90",0.482558139534882,71,73,86,70,300
"Jomon_bakedUV","Jomon_bakedUV_simpL2_qp9_qt7_decompJPEG_1440x1440_Q90",0.398809523809525,71,73,86,70,300
"piano","piano_simpL1_qp9_qt7_decompJPEG_2048x2048_Q75",0.26829268292683,109,90,148,90,437
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp9_qt7_decompJPEG_1024x1024_Q90",0.318181818181817,72,77,86,78,313
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL7_qp8_qt8_decompJPEG_512x512_Q90",0.77906976744186,44,40,44,39,167
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp10_qt10_decompJPEG_2048x2048_Q75",0.352272727272728,72,77,86,78,313
"Jomon_bakedUV","Jomon_bakedUV_simpL2_qp8_qt9_decompJPEG_512x512_Q90",0.540697674418605,71,73,86,70,300
"sylvaniapathmaker","sylvaniapathmaker_simpL1_qp8_qt9_decompJPEG_2048x2048_Q75",0.571428571428573,81,65,84,68,298
"piano","piano_simpL1_qp10_qt7_decompJPEG_1024x1024_Q75",0.175,109,90,148,90,437
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL4_qp11_qt6_decompJPEG_712x712_Q90",0.814102564102565,53,29,50,28,160
"to_subs","to_subs_simpL10_qp11_qt8_decompJPEG_1024x1024_Q90",0.965116279069767,15,0,22,0,37
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_1024x1024_Q25",0.345238095238095,30,24,20,16,90
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp10_qt7_decompJPEG_2048x2048_Q75",0.395348837209302,72,77,86,78,313
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL8_qp8_qt6_decompJPEG_2048x2048_Q50",0.90340909090909,44,40,44,39,167
"piano","piano_simpL9_qp10_qt7_decompJPEG_1440x1440_Q50",0.33125,109,90,148,90,437
"dom_utka","dom_utka_simpL1_qp11_qt8_decompJPEG_712x712_Q10",0.25595238095238,45,31,45,27,148
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL8_qp8_qt9_decompJPEG_512x512_Q75",0.790697674418605,53,29,50,28,160
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL9_qp10_qt6_decompJPEG_1440x1440_Q25",0.738372093023255,44,40,44,39,167
"CharlieChaplin","CharlieChaplin_simpL10_qp11_qt7_decompJPEG_1024x1024_Q90",0.90340909090909,37,32,42,19,130
"sylvaniapathmaker","sylvaniapathmaker_simpL2_qp9_qt8_decompJPEG_512x512_Q25",0.43452380952381,81,65,84,68,298
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL2_qp8_qt8_decompJPEG_1024x1024_Q25",0.839285714285715,44,40,44,39,167
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL7_qp11_qt6_decompJPEG_712x712_Q75",0.804878048780488,53,29,50,28,160
"piano","piano_simpL6_qp10_qt7_decompJPEG_2048x2048_Q25",0.15340909090909,109,90,148,90,437
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL6_qp11_qt9_decompJPEG_512x512_Q25",0.383720930232557,72,77,86,78,313
"Ailurodus_maculosus","Ailurodus_maculosus_simpL9_qp11_qt7_decompJPEG_1024x1024_Q25",0.420454545454545,50,47,48,47,192
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp9_qt7_decompJPEG_1440x1440_Q75",0.517045454545455,50,47,48,47,192
"piano","piano_simpL8_qp10_qt7_decompJPEG_2048x2048_Q25",0.22093023255814,109,90,148,90,437
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL2_qp9_qt9_decompJPEG_512x512_Q75",0.52906976744186,44,40,44,39,167
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp11_qt6_decompJPEG_512x512_Q10",0.892857142857143,44,40,44,39,167
"CharlieChaplin","CharlieChaplin_simpL1_qp7_qt6_decompJPEG_712x712_Q25",1,37,32,42,19,130
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp11_qt6_decompJPEG_2048x2048_Q75",0.589285714285715,50,47,48,47,192
"Jomon_bakedUV","Jomon_bakedUV_simpL2_qp9_qt6_decompJPEG_1024x1024_Q10",0.708333333333332,71,73,86,70,300
"dom_utka","dom_utka_simpL1_qp11_qt8_decompJPEG_2048x2048_Q10",0.24375,45,31,45,27,148
"dom_utka","dom_utka_simpL9_qp7_qt10_decompJPEG_512x512_Q10",0.652439024390245,45,31,45,27,148
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL4_qp11_qt6_decompJPEG_712x712_Q25",0.886363636363638,53,29,50,28,160
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL6_qp11_qt6_decompJPEG_712x712_Q90",0.871951219512195,53,29,50,28,160
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL10_qp8_qt7_decompJPEG_1024x1024_Q75",0.351190476190475,30,24,20,16,90
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp10_qt10_decompJPEG_1024x1024_Q50",0.43452380952381,50,47,48,47,192
"to_subs","to_subs_simpL2_qp11_qt7_decompJPEG_2048x2048_Q90",0.19186046511628,15,0,22,0,37
"CharlieChaplin","CharlieChaplin_simpL10_qp10_qt6_decompJPEG_512x512_Q25",0.925,37,32,42,19,130
"sylvaniapathmaker","sylvaniapathmaker_simpL8_qp7_qt8_decompJPEG_1024x1024_Q25",0.790697674418605,81,65,84,68,298
"Ailurodus_maculosus","Ailurodus_maculosus_simpL8_qp8_qt9_decompJPEG_1440x1440_Q10",0.539772727272728,50,47,48,47,192
"sylvaniapathmaker","sylvaniapathmaker_simpL8_qp9_qt8_decompJPEG_512x512_Q75",0.448863636363637,81,65,84,68,298
"dom_utka","dom_utka_simpL10_qp7_qt6_decompJPEG_2048x2048_Q75",0.676829268292683,45,31,45,27,148
"dom_utka","dom_utka_simpL9_qp9_qt7_decompJPEG_712x712_Q75",0.227777777777777,45,31,45,27,148
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_1024x1024_Q90",0.922619047619047,44,40,44,39,167
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp10_qt9_decompJPEG_1024x1024_Q50",0.306818181818183,72,77,86,78,313
"sylvaniapathmaker","sylvaniapathmaker_simpL7_qp8_qt10_decompJPEG_512x512_Q10",0.616279069767443,81,65,84,68,298
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL9_qp11_qt6_decompJPEG_1440x1440_Q90",0.823863636363638,53,29,50,28,160
"to_subs","to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q25",0.90909090909091,15,0,22,0,37
"Ailurodus_maculosus","Ailurodus_maculosus_simpL6_qp9_qt10_decompJPEG_2048x2048_Q50",0.232558139534883,50,47,48,47,192
"to_subs","to_subs_simpL3_qp8_qt6_decompJPEG_1440x1440_Q10",0.795454545454545,15,0,22,0,37
"Ailurodus_maculosus","Ailurodus_maculosus_simpL9_qp11_qt8_decompJPEG_1024x1024_Q75",0.208333333333333,50,47,48,47,192
"sylvaniapathmaker","sylvaniapathmaker_simpL1_qp8_qt9_decompJPEG_1024x1024_Q75",0.58139534883721,81,65,84,68,298
"CharlieChaplin","CharlieChaplin_simpL8_qp10_qt6_decompJPEG_512x512_Q25",0.732142857142858,37,32,42,19,130
"to_subs","to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q75",0.692307692307693,15,0,22,0,37
"to_subs","to_subs_simpL6_qp7_qt10_decompJPEG_1024x1024_Q75",0.928571428571427,15,0,22,0,37
"to_subs","to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q90",0.676136363636363,15,0,22,0,37
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL3_qp9_qt10_decompJPEG_712x712_Q10",0.732954545454545,53,29,50,28,160
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp10_qt8_decompJPEG_2048x2048_Q75",0.38953488372093,50,47,48,47,192
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL7_qp10_qt9_decompJPEG_512x512_Q25",0.47159090909091,53,29,50,28,160
"piano","piano_simpL9_qp9_qt7_decompJPEG_2048x2048_Q50",0.357142857142858,109,90,148,90,437
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_1024x1024_Q50",0.901162790697675,44,40,44,39,167
"Ailurodus_maculosus","Ailurodus_maculosus_simpL1_qp11_qt6_decompJPEG_512x512_Q25",0.74375,50,47,48,47,192
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp10_qt7_decompJPEG_2048x2048_Q50",0.656976744186047,81,65,84,68,298
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL7_qp11_qt6_decompJPEG_2048x2048_Q50",0.772727272727272,44,40,44,39,167
"Ailurodus_maculosus","Ailurodus_maculosus_simpL6_qp9_qt9_decompJPEG_512x512_Q75",0.322222222222223,50,47,48,47,192
"CharlieChaplin","CharlieChaplin_simpL10_qp11_qt6_decompJPEG_1440x1440_Q50",0.914772727272728,37,32,42,19,130
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_712x712_Q50",0.446428571428573,30,24,20,16,90
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL8_qp9_qt8_decompJPEG_712x712_Q50",0.460227272727272,44,40,44,39,167
"dom_utka","dom_utka_simpL10_qp7_qt8_decompJPEG_1024x1024_Q75",0.619318181818183,45,31,45,27,148
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL4_qp9_qt6_decompJPEG_1024x1024_Q75",0.704545454545455,44,40,44,39,167
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL4_qp11_qt7_decompJPEG_1440x1440_Q75",0.640243902439025,53,29,50,28,160
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp11_qt8_decompJPEG_2048x2048_Q10",0.575581395348837,81,65,84,68,298
"CharlieChaplin","CharlieChaplin_simpL9_qp11_qt8_decompJPEG_1440x1440_Q90",0.47159090909091,37,32,42,19,130
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL5_qp9_qt10_decompJPEG_512x512_Q50",0.210227272727272,72,77,86,78,313
"Jomon_bakedUV","Jomon_bakedUV_simpL5_qp10_qt6_decompJPEG_2048x2048_Q50",0.69767441860465,71,73,86,70,300
"piano","piano_simpL9_qp11_qt7_decompJPEG_1440x1440_Q25",0.325,109,90,148,90,437
"Jomon_bakedUV","Jomon_bakedUV_simpL8_qp8_qt10_decompJPEG_1440x1440_Q10",0.625,71,73,86,70,300
"dom_utka","dom_utka_simpL10_qp7_qt6_decompJPEG_1440x1440_Q75",0.678571428571427,45,31,45,27,148
"to_subs","to_subs_simpL10_qp7_qt9_decompJPEG_512x512_Q10",1,15,0,22,0,37
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp9_qt6_decompJPEG_712x712_Q10",0.896341463414635,44,40,44,39,167
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp10_qt7_decompJPEG_2048x2048_Q90",0.65340909090909,81,65,84,68,298
"Jomon_bakedUV","Jomon_bakedUV_simpL1_qp11_qt7_decompJPEG_1440x1440_Q75",0.392045454545455,71,73,86,70,300
"CharlieChaplin","CharlieChaplin_simpL10_qp11_qt10_decompJPEG_1440x1440_Q90",0.88095238095238,37,32,42,19,130
"Ailurodus_maculosus","Ailurodus_maculosus_simpL6_qp9_qt7_decompJPEG_1440x1440_Q75",0.47560975609756,50,47,48,47,192
"CharlieChaplin","CharlieChaplin_simpL9_qp9_qt6_decompJPEG_712x712_Q50",0.833333333333332,37,32,42,19,130
"Jomon_bakedUV","Jomon_bakedUV_simpL8_qp11_qt7_decompJPEG_512x512_Q10",0.592105263157895,71,73,86,70,300
"dom_utka","dom_utka_simpL8_qp7_qt8_decompJPEG_1440x1440_Q75",0.77906976744186,45,31,45,27,148
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp10_qt9_decompJPEG_512x512_Q10",0.857954545454545,44,40,44,39,167
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp11_qt7_decompJPEG_1024x1024_Q75",0.34090909090909,72,77,86,78,313
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL10_qp11_qt6_decompJPEG_1440x1440_Q90",0.73780487804878,53,29,50,28,160
"Jomon_bakedUV","Jomon_bakedUV_simpL1_qp11_qt6_decompJPEG_1440x1440_Q90",0.709302325581395,71,73,86,70,300
"Ailurodus_maculosus","Ailurodus_maculosus_simpL4_qp10_qt7_decompJPEG_1440x1440_Q10",0.488372093023255,50,47,48,47,192
"dom_utka","dom_utka_simpL9_qp11_qt7_decompJPEG_712x712_Q75",0.180232558139535,45,31,45,27,148
"Jomon_bakedUV","Jomon_bakedUV_simpL6_qp11_qt7_decompJPEG_1440x1440_Q25",0.3125,71,73,86,70,300
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL9_qp10_qt7_decompJPEG_1024x1024_Q75",0.306818181818183,72,77,86,78,313
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL3_qp11_qt6_decompJPEG_512x512_Q90",0.383720930232557,30,24,20,16,90
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL6_qp11_qt6_decompJPEG_1440x1440_Q50",0.353658536585365,30,24,20,16,90
