"Model","stimulus","MOS","VP1","VP2","VP3","VP4","TotalPatches"
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL4_qp9_qt9_decompJPEG_1440x1440_Q50",0.31547619047619,61,56,66,54,237
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL7_qp11_qt8_decompJPEG_512x512_Q25",0.343023255813953,61,56,66,54,237
"Flintlock_Pistol","Flintlock_Pistol_simpL3_qp8_qt7_decompJPEG_1440x1440_Q25",0.84090909090909,9,5,10,8,32
"PlaningMachine200K","PlaningMachine200K_simpL9_qp8_qt6_decompJPEG_2048x2048_Q25",0.61046511627907,60,62,67,58,247
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL5_qp9_qt10_decompJPEG_712x712_Q25",0.323863636363637,61,56,66,54,237
"bread_BakedUV","bread_BakedUV_simpL5_qp10_qt6_decompJPEG_2048x2048_Q50",0.704545454545455,74,52,30,54,210
"Triceratops_manifold","Triceratops_manifold_simpL4_qp8_qt6_decompJPEG_1024x1024_Q10",0.75,22,17,22,26,87
"Flintlock_Pistol","Flintlock_Pistol_simpL1_qp10_qt7_decompJPEG_2048x2048_Q90",0.40909090909091,9,5,10,8,32
"Flintlock_Pistol","Flintlock_Pistol_simpL6_qp7_qt6_decompJPEG_2048x2048_Q25",0.96875,9,5,10,8,32
"Triceratops_manifold","Triceratops_manifold_simpL9_qp9_qt10_decompJPEG_2048x2048_Q50",0.176829268292682,22,17,22,26,87
"PRI_Hepatus","PRI_Hepatus_simpL3_qp7_qt6_decompJPEG_2048x2048_Q10",0.99404761904762,57,40,52,40,189
"PlaningMachine200K","PlaningMachine200K_simpL9_qp8_qt6_decompJPEG_712x712_Q25",0.593023255813953,60,62,67,58,247
"dorfkirche","dorfkirche_simpL7_qp11_qt8_decompJPEG_712x712_Q10",0.273255813953488,70,61,73,54,258
"bread_BakedUV","bread_BakedUV_simpL2_qp10_qt7_decompJPEG_2048x2048_Q50",0.416666666666668,74,52,30,54,210
"Triceratops_manifold","Triceratops_manifold_simpL9_qp7_qt10_decompJPEG_512x512_Q50",0.579268292682927,22,17,22,26,87
"Flintlock_Pistol","Flintlock_Pistol_simpL5_qp7_qt6_decompJPEG_2048x2048_Q10",0.948863636363638,9,5,10,8,32
"bread_BakedUV","bread_BakedUV_simpL9_qp9_qt7_decompJPEG_2048x2048_Q25",0.65,74,52,30,54,210
"Orchid","Orchid_simpL8_qp8_qt6_decompJPEG_1024x1024_Q75",0.444444444444445,70,72,43,82,267
"PlaningMachine200K","PlaningMachine200K_simpL9_qp8_qt6_decompJPEG_2048x2048_Q75",0.656976744186047,60,62,67,58,247
"shark_bakedUV","shark_bakedUV_simpL10_qp11_qt6_decompJPEG_1440x1440_Q90",0.755813953488373,22,21,15,28,86
"bread_BakedUV","bread_BakedUV_simpL1_qp10_qt9_decompJPEG_2048x2048_Q90",0.19047619047619,74,52,30,54,210
"dorfkirche","dorfkirche_simpL6_qp10_qt6_decompJPEG_512x512_Q25",0.827380952380953,70,61,73,54,258
"lizard_BakedUV","lizard_BakedUV_simpL10_qp7_qt10_decompJPEG_1440x1440_Q10",0.784883720930233,13,2,1,6,22
"PRI_Hepatus","PRI_Hepatus_simpL4_qp9_qt7_decompJPEG_1024x1024_Q90",0.66860465116279,57,40,52,40,189
"dino_retopo_uv","dino_retopo_uv_simpL5_qp9_qt10_decompJPEG_2048x2048_Q10",0.30232558139535,23,49,25,7,104
"Flintlock_Pistol","Flintlock_Pistol_simpL4_qp7_qt8_decompJPEG_1024x1024_Q25",0.98170731707317,9,5,10,8,32
"Orchid","Orchid_simpL9_qp11_qt9_decompJPEG_1440x1440_Q90",0.145348837209303,70,72,43,82,267
"Flintlock_Pistol","Flintlock_Pistol_simpL6_qp7_qt10_decompJPEG_1024x1024_Q50",0.94767441860465,9,5,10,8,32
"bread_BakedUV","bread_BakedUV_simpL7_qp7_qt7_decompJPEG_2048x2048_Q75",0.613095238095237,74,52,30,54,210
"PRI_Hepatus","PRI_Hepatus_simpL6_qp8_qt10_decompJPEG_1024x1024_Q25",0.636904761904763,57,40,52,40,189
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL8_qp11_qt8_decompJPEG_1024x1024_Q90",0.395348837209302,61,56,66,54,237
"Triceratops_manifold","Triceratops_manifold_simpL6_qp10_qt7_decompJPEG_712x712_Q25",0.220238095238095,22,17,22,26,87
"lizard_BakedUV","lizard_BakedUV_simpL10_qp7_qt8_decompJPEG_712x712_Q90",0.75,13,2,1,6,22
"bread_BakedUV","bread_BakedUV_simpL5_qp10_qt6_decompJPEG_2048x2048_Q90",0.7625,74,52,30,54,210
"Flintlock_Pistol","Flintlock_Pistol_simpL6_qp7_qt9_decompJPEG_2048x2048_Q90",0.959302325581395,9,5,10,8,32
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL6_qp11_qt8_decompJPEG_512x512_Q10",0.446428571428573,61,56,66,54,237
"lizard_BakedUV","lizard_BakedUV_simpL3_qp8_qt8_decompJPEG_712x712_Q10",0.681818181818183,13,2,1,6,22
"Orchid","Orchid_simpL9_qp8_qt7_decompJPEG_1024x1024_Q50",0.29375,70,72,43,82,267
"Triceratops_manifold","Triceratops_manifold_simpL3_qp11_qt6_decompJPEG_512x512_Q50",0.30952380952381,22,17,22,26,87
"PlaningMachine200K","PlaningMachine200K_simpL1_qp11_qt10_decompJPEG_2048x2048_Q90",0.208333333333333,60,62,67,58,247
"Triceratops_manifold","Triceratops_manifold_simpL9_qp7_qt9_decompJPEG_2048x2048_Q90",0.58139534883721,22,17,22,26,87
"Flintlock_Pistol","Flintlock_Pistol_simpL1_qp8_qt7_decompJPEG_2048x2048_Q75",0.872093023255815,9,5,10,8,32
"PlaningMachine200K","PlaningMachine200K_simpL8_qp8_qt10_decompJPEG_512x512_Q50",0.477272727272728,60,62,67,58,247
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL8_qp9_qt6_decompJPEG_1440x1440_Q25",0.823863636363638,61,56,66,54,237
"Triceratops_manifold","Triceratops_manifold_simpL9_qp7_qt9_decompJPEG_712x712_Q50",0.569767441860465,22,17,22,26,87
"lizard_BakedUV","lizard_BakedUV_simpL5_qp10_qt6_decompJPEG_1024x1024_Q10",0.476190476190475,13,2,1,6,22
"shark_bakedUV","shark_bakedUV_simpL1_qp11_qt9_decompJPEG_712x712_Q90",0.289772727272728,22,21,15,28,86
"shark_bakedUV","shark_bakedUV_simpL9_qp11_qt6_decompJPEG_1024x1024_Q25",0.83125,22,21,15,28,86
"PRI_Hepatus","PRI_Hepatus_simpL6_qp8_qt10_decompJPEG_2048x2048_Q25",0.58139534883721,57,40,52,40,189
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL1_qp11_qt10_decompJPEG_1024x1024_Q25",0.0722222222222224,61,56,66,54,237
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL7_qp11_qt10_decompJPEG_1024x1024_Q25",0.255681818181817,61,56,66,54,237
"PlaningMachine200K","PlaningMachine200K_simpL10_qp7_qt7_decompJPEG_2048x2048_Q75",0.953488372093023,60,62,67,58,247
"PlaningMachine200K","PlaningMachine200K_simpL9_qp8_qt6_decompJPEG_712x712_Q10",0.58125,60,62,67,58,247
"dino_retopo_uv","dino_retopo_uv_simpL7_qp10_qt6_decompJPEG_2048x2048_Q10",0.80232558139535,23,49,25,7,104
"dino_retopo_uv","dino_retopo_uv_simpL10_qp10_qt10_decompJPEG_1024x1024_Q90",0.785714285714285,23,49,25,7,104
"bread_BakedUV","bread_BakedUV_simpL4_qp11_qt7_decompJPEG_1440x1440_Q50",0.41111111111111,74,52,30,54,210
"shark_bakedUV","shark_bakedUV_simpL10_qp7_qt6_decompJPEG_1024x1024_Q75",0.895348837209302,22,21,15,28,86
"bread_BakedUV","bread_BakedUV_simpL4_qp10_qt9_decompJPEG_712x712_Q25",0.386904761904763,74,52,30,54,210
"shark_bakedUV","shark_bakedUV_simpL10_qp8_qt6_decompJPEG_712x712_Q25",0.80625,22,21,15,28,86
"dorfkirche","dorfkirche_simpL9_qp11_qt9_decompJPEG_512x512_Q50",0.238095238095237,70,61,73,54,258
"Triceratops_manifold","Triceratops_manifold_simpL5_qp8_qt6_decompJPEG_712x712_Q25",0.677777777777777,22,17,22,26,87
"Flintlock_Pistol","Flintlock_Pistol_simpL10_qp8_qt10_decompJPEG_1440x1440_Q75",0.704545454545455,9,5,10,8,32
"Triceratops_manifold","Triceratops_manifold_simpL3_qp9_qt8_decompJPEG_712x712_Q75",0.237179487179487,22,17,22,26,87
"Triceratops_manifold","Triceratops_manifold_simpL9_qp7_qt9_decompJPEG_1440x1440_Q75",0.704545454545455,22,17,22,26,87
"dorfkirche","dorfkirche_simpL8_qp11_qt10_decompJPEG_512x512_Q50",0.209302325581395,70,61,73,54,258
"Flintlock_Pistol","Flintlock_Pistol_simpL6_qp7_qt10_decompJPEG_1440x1440_Q75",0.988636363636362,9,5,10,8,32
"bread_BakedUV","bread_BakedUV_simpL7_qp8_qt8_decompJPEG_2048x2048_Q90",0.571428571428573,74,52,30,54,210
"Flintlock_Pistol","Flintlock_Pistol_simpL3_qp7_qt6_decompJPEG_1440x1440_Q25",0.975,9,5,10,8,32
"dorfkirche","dorfkirche_simpL9_qp11_qt8_decompJPEG_512x512_Q25",0.405555555555555,70,61,73,54,258
"Triceratops_manifold","Triceratops_manifold_simpL9_qp7_qt9_decompJPEG_512x512_Q25",0.654761904761905,22,17,22,26,87
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL7_qp9_qt8_decompJPEG_512x512_Q25",0.430232558139535,61,56,66,54,237
"lizard_BakedUV","lizard_BakedUV_simpL9_qp10_qt8_decompJPEG_2048x2048_Q75",0.238636363636362,13,2,1,6,22
"PlaningMachine200K","PlaningMachine200K_simpL8_qp9_qt8_decompJPEG_1024x1024_Q90",0.267045454545455,60,62,67,58,247
"shark_bakedUV","shark_bakedUV_simpL10_qp9_qt10_decompJPEG_2048x2048_Q10",0.609756097560975,22,21,15,28,86
"bread_BakedUV","bread_BakedUV_simpL7_qp7_qt7_decompJPEG_1440x1440_Q90",0.607142857142858,74,52,30,54,210
"Orchid","Orchid_simpL9_qp8_qt7_decompJPEG_1440x1440_Q25",0.227272727272728,70,72,43,82,267
"Orchid","Orchid_simpL9_qp11_qt7_decompJPEG_1024x1024_Q50",0.238095238095237,70,72,43,82,267
"PlaningMachine200K","PlaningMachine200K_simpL9_qp8_qt6_decompJPEG_1440x1440_Q90",0.696428571428573,60,62,67,58,247
"dorfkirche","dorfkirche_simpL4_qp9_qt10_decompJPEG_1440x1440_Q75",0.232558139534883,70,61,73,54,258
"PlaningMachine200K","PlaningMachine200K_simpL8_qp9_qt10_decompJPEG_712x712_Q90",0.277777777777777,60,62,67,58,247
"dorfkirche","dorfkirche_simpL7_qp11_qt10_decompJPEG_512x512_Q50",0.162790697674418,70,61,73,54,258
"PlaningMachine200K","PlaningMachine200K_simpL1_qp7_qt7_decompJPEG_512x512_Q10",0.755813953488373,60,62,67,58,247
"lizard_BakedUV","lizard_BakedUV_simpL9_qp9_qt6_decompJPEG_1440x1440_Q50",0.535714285714285,13,2,1,6,22
"shark_bakedUV","shark_bakedUV_simpL10_qp9_qt10_decompJPEG_2048x2048_Q25",0.556818181818183,22,21,15,28,86
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL7_qp11_qt9_decompJPEG_512x512_Q25",0.33974358974359,61,56,66,54,237
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL5_qp10_qt7_decompJPEG_512x512_Q75",0.209302325581395,61,56,66,54,237
"Orchid","Orchid_simpL9_qp8_qt7_decompJPEG_2048x2048_Q10",0.267441860465118,70,72,43,82,267
"Triceratops_manifold","Triceratops_manifold_simpL9_qp11_qt10_decompJPEG_1440x1440_Q75",0.122093023255815,22,17,22,26,87
"Flintlock_Pistol","Flintlock_Pistol_simpL5_qp7_qt10_decompJPEG_2048x2048_Q25",0.976744186046512,9,5,10,8,32
"PlaningMachine200K","PlaningMachine200K_simpL7_qp11_qt6_decompJPEG_512x512_Q75",0.306818181818183,60,62,67,58,247
"PRI_Hepatus","PRI_Hepatus_simpL6_qp8_qt10_decompJPEG_2048x2048_Q90",0.616279069767443,57,40,52,40,189
"shark_bakedUV","shark_bakedUV_simpL5_qp10_qt10_decompJPEG_712x712_Q50",0.431818181818183,22,21,15,28,86
"Triceratops_manifold","Triceratops_manifold_simpL9_qp7_qt9_decompJPEG_1024x1024_Q90",0.55813953488372,22,17,22,26,87
"PRI_Hepatus","PRI_Hepatus_simpL1_qp11_qt8_decompJPEG_512x512_Q50",0.296511627906977,57,40,52,40,189
"Flintlock_Pistol","Flintlock_Pistol_simpL9_qp11_qt6_decompJPEG_1440x1440_Q25",0.517045454545455,9,5,10,8,32
"Triceratops_manifold","Triceratops_manifold_simpL3_qp11_qt6_decompJPEG_512x512_Q75",0.261904761904763,22,17,22,26,87
"PlaningMachine200K","PlaningMachine200K_simpL2_qp9_qt9_decompJPEG_1024x1024_Q90",0.24404761904762,60,62,67,58,247
"bread_BakedUV","bread_BakedUV_simpL8_qp11_qt7_decompJPEG_2048x2048_Q50",0.53125,74,52,30,54,210
"dorfkirche","dorfkirche_simpL5_qp9_qt9_decompJPEG_2048x2048_Q50",0.232558139534883,70,61,73,54,258
"dorfkirche","dorfkirche_simpL2_qp10_qt7_decompJPEG_2048x2048_Q25",0.664772727272728,70,61,73,54,258
"dino_retopo_uv","dino_retopo_uv_simpL6_qp11_qt6_decompJPEG_712x712_Q50",0.738636363636363,23,49,25,7,104
"shark_bakedUV","shark_bakedUV_simpL10_qp7_qt6_decompJPEG_1440x1440_Q90",0.898809523809525,22,21,15,28,86
"Flintlock_Pistol","Flintlock_Pistol_simpL1_qp9_qt6_decompJPEG_712x712_Q90",0.68452380952381,9,5,10,8,32
"PRI_Hepatus","PRI_Hepatus_simpL4_qp9_qt7_decompJPEG_512x512_Q10",0.705555555555555,57,40,52,40,189
"lizard_BakedUV","lizard_BakedUV_simpL10_qp7_qt6_decompJPEG_1440x1440_Q90",0.78409090909091,13,2,1,6,22
"Orchid","Orchid_simpL9_qp8_qt8_decompJPEG_2048x2048_Q10",0.22560975609756,70,72,43,82,267
"dorfkirche","dorfkirche_simpL2_qp9_qt10_decompJPEG_512x512_Q10",0.541666666666668,70,61,73,54,258
"Triceratops_manifold","Triceratops_manifold_simpL2_qp11_qt6_decompJPEG_512x512_Q75",0.238636363636362,22,17,22,26,87
"Flintlock_Pistol","Flintlock_Pistol_simpL5_qp7_qt9_decompJPEG_2048x2048_Q50",0.98780487804878,9,5,10,8,32
"lizard_BakedUV","lizard_BakedUV_simpL6_qp11_qt6_decompJPEG_1024x1024_Q75",0.38888888888889,13,2,1,6,22
"Orchid","Orchid_simpL3_qp10_qt6_decompJPEG_512x512_Q25",0.3875,70,72,43,82,267
"shark_bakedUV","shark_bakedUV_simpL10_qp9_qt10_decompJPEG_1440x1440_Q10",0.73780487804878,22,21,15,28,86
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL5_qp9_qt10_decompJPEG_1440x1440_Q25",0.244186046511627,61,56,66,54,237
"dino_retopo_uv","dino_retopo_uv_simpL7_qp10_qt6_decompJPEG_712x712_Q50",0.681818181818183,23,49,25,7,104
"PlaningMachine200K","PlaningMachine200K_simpL7_qp11_qt6_decompJPEG_512x512_Q90",0.291666666666668,60,62,67,58,247
"dino_retopo_uv","dino_retopo_uv_simpL6_qp9_qt10_decompJPEG_512x512_Q75",0.176136363636362,23,49,25,7,104
"Orchid","Orchid_simpL7_qp10_qt6_decompJPEG_712x712_Q50",0.345238095238095,70,72,43,82,267
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL1_qp11_qt8_decompJPEG_712x712_Q25",0.1,61,56,66,54,237
"Triceratops_manifold","Triceratops_manifold_simpL9_qp10_qt9_decompJPEG_1024x1024_Q25",0.151162790697675,22,17,22,26,87
"PlaningMachine200K","PlaningMachine200K_simpL7_qp11_qt6_decompJPEG_1024x1024_Q50",0.363636363636363,60,62,67,58,247
"dorfkirche","dorfkirche_simpL6_qp7_qt9_decompJPEG_2048x2048_Q10",0.977272727272728,70,61,73,54,258
"PRI_Hepatus","PRI_Hepatus_simpL7_qp8_qt9_decompJPEG_2048x2048_Q10",0.6,57,40,52,40,189
"shark_bakedUV","shark_bakedUV_simpL10_qp11_qt6_decompJPEG_1024x1024_Q75",0.761627906976745,22,21,15,28,86
"PlaningMachine200K","PlaningMachine200K_simpL10_qp7_qt7_decompJPEG_2048x2048_Q90",0.96590909090909,60,62,67,58,247
"bread_BakedUV","bread_BakedUV_simpL3_qp11_qt9_decompJPEG_512x512_Q90",0.244186046511627,74,52,30,54,210
"Orchid","Orchid_simpL9_qp10_qt7_decompJPEG_712x712_Q25",0.25,70,72,43,82,267
"dorfkirche","dorfkirche_simpL8_qp11_qt10_decompJPEG_512x512_Q90",0.0909090909090899,70,61,73,54,258
"Triceratops_manifold","Triceratops_manifold_simpL2_qp10_qt6_decompJPEG_512x512_Q75",0.3125,22,17,22,26,87
"Flintlock_Pistol","Flintlock_Pistol_simpL5_qp7_qt6_decompJPEG_1024x1024_Q10",0.982558139534883,9,5,10,8,32
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL4_qp11_qt8_decompJPEG_512x512_Q25",0.203488372093023,61,56,66,54,237
"PRI_Hepatus","PRI_Hepatus_simpL5_qp9_qt7_decompJPEG_512x512_Q50",0.619318181818183,57,40,52,40,189
"dorfkirche","dorfkirche_simpL9_qp11_qt10_decompJPEG_2048x2048_Q10",0.13125,70,61,73,54,258
"PlaningMachine200K","PlaningMachine200K_simpL9_qp8_qt6_decompJPEG_2048x2048_Q10",0.625,60,62,67,58,247
"PlaningMachine200K","PlaningMachine200K_simpL2_qp7_qt6_decompJPEG_512x512_Q25",0.80232558139535,60,62,67,58,247
"lizard_BakedUV","lizard_BakedUV_simpL10_qp7_qt7_decompJPEG_1024x1024_Q25",0.773255813953488,13,2,1,6,22
"PlaningMachine200K","PlaningMachine200K_simpL9_qp10_qt6_decompJPEG_712x712_Q25",0.392045454545455,60,62,67,58,247
"bread_BakedUV","bread_BakedUV_simpL7_qp11_qt10_decompJPEG_712x712_Q50",0.458333333333332,74,52,30,54,210
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL5_qp11_qt10_decompJPEG_2048x2048_Q90",0.154761904761905,61,56,66,54,237
"lizard_BakedUV","lizard_BakedUV_simpL10_qp7_qt6_decompJPEG_512x512_Q10",0.880681818181817,13,2,1,6,22
"dorfkirche","dorfkirche_simpL4_qp9_qt8_decompJPEG_1440x1440_Q25",0.406976744186047,70,61,73,54,258
"bread_BakedUV","bread_BakedUV_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75",0.676136363636363,74,52,30,54,210
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL1_qp11_qt10_decompJPEG_2048x2048_Q90",0.05,61,56,66,54,237
"bread_BakedUV","bread_BakedUV_simpL4_qp10_qt10_decompJPEG_712x712_Q50",0.238372093023255,74,52,30,54,210
"dorfkirche","dorfkirche_simpL10_qp11_qt6_decompJPEG_2048x2048_Q10",0.952380952380953,70,61,73,54,258
"Triceratops_manifold","Triceratops_manifold_simpL4_qp10_qt8_decompJPEG_1024x1024_Q25",0.136363636363638,22,17,22,26,87
"PlaningMachine200K","PlaningMachine200K_simpL7_qp9_qt6_decompJPEG_1440x1440_Q25",0.453488372093023,60,62,67,58,247
"bread_BakedUV","bread_BakedUV_simpL1_qp9_qt7_decompJPEG_1440x1440_Q75",0.430232558139535,74,52,30,54,210
"PlaningMachine200K","PlaningMachine200K_simpL7_qp10_qt6_decompJPEG_512x512_Q75",0.401162790697675,60,62,67,58,247
"PlaningMachine200K","PlaningMachine200K_simpL1_qp10_qt10_decompJPEG_712x712_Q75",0.134146341463415,60,62,67,58,247
"shark_bakedUV","shark_bakedUV_simpL3_qp11_qt10_decompJPEG_1024x1024_Q75",0.166666666666667,22,21,15,28,86
"bread_BakedUV","bread_BakedUV_simpL7_qp10_qt9_decompJPEG_1024x1024_Q50",0.472222222222223,74,52,30,54,210
"Flintlock_Pistol","Flintlock_Pistol_simpL4_qp8_qt7_decompJPEG_1440x1440_Q90",0.854651162790698,9,5,10,8,32
"PRI_Hepatus","PRI_Hepatus_simpL2_qp11_qt8_decompJPEG_512x512_Q90",0.404761904761905,57,40,52,40,189
"lizard_BakedUV","lizard_BakedUV_simpL6_qp11_qt6_decompJPEG_712x712_Q50",0.431818181818183,13,2,1,6,22
"PRI_Hepatus","PRI_Hepatus_simpL2_qp11_qt7_decompJPEG_512x512_Q75",0.66860465116279,57,40,52,40,189
"lizard_BakedUV","lizard_BakedUV_simpL10_qp7_qt6_decompJPEG_2048x2048_Q90",0.857142857142857,13,2,1,6,22
"lizard_BakedUV","lizard_BakedUV_simpL6_qp10_qt6_decompJPEG_712x712_Q10",0.511627906976745,13,2,1,6,22
"PlaningMachine200K","PlaningMachine200K_simpL5_qp7_qt10_decompJPEG_2048x2048_Q25",0.68452380952381,60,62,67,58,247
"lizard_BakedUV","lizard_BakedUV_simpL8_qp8_qt7_decompJPEG_712x712_Q90",0.648809523809525,13,2,1,6,22
"Triceratops_manifold","Triceratops_manifold_simpL2_qp9_qt6_decompJPEG_512x512_Q75",0.46875,22,17,22,26,87
"lizard_BakedUV","lizard_BakedUV_simpL10_qp7_qt6_decompJPEG_2048x2048_Q50",0.821428571428573,13,2,1,6,22
"PRI_Hepatus","PRI_Hepatus_simpL2_qp10_qt10_decompJPEG_512x512_Q10",0.432926829268293,57,40,52,40,189
"PRI_Hepatus","PRI_Hepatus_simpL1_qp9_qt10_decompJPEG_712x712_Q10",0.433333333333332,57,40,52,40,189
"bread_BakedUV","bread_BakedUV_simpL5_qp8_qt6_decompJPEG_2048x2048_Q50",0.738372093023255,74,52,30,54,210
"PlaningMachine200K","PlaningMachine200K_simpL3_qp9_qt7_decompJPEG_1024x1024_Q90",0.337209302325583,60,62,67,58,247
"shark_bakedUV","shark_bakedUV_simpL10_qp9_qt6_decompJPEG_1440x1440_Q10",0.80232558139535,22,21,15,28,86
"PRI_Hepatus","PRI_Hepatus_simpL5_qp7_qt10_decompJPEG_2048x2048_Q75",0.960227272727272,57,40,52,40,189
"dorfkirche","dorfkirche_simpL9_qp11_qt10_decompJPEG_512x512_Q90",0.1625,70,61,73,54,258
"PRI_Hepatus","PRI_Hepatus_simpL6_qp8_qt9_decompJPEG_512x512_Q90",0.625,57,40,52,40,189
"Flintlock_Pistol","Flintlock_Pistol_simpL5_qp7_qt6_decompJPEG_1440x1440_Q25",0.988636363636362,9,5,10,8,32
"bread_BakedUV","bread_BakedUV_simpL5_qp8_qt10_decompJPEG_512x512_Q10",0.545454545454545,74,52,30,54,210
"dorfkirche","dorfkirche_simpL9_qp11_qt10_decompJPEG_512x512_Q75",0.125,70,61,73,54,258
"dino_retopo_uv","dino_retopo_uv_simpL4_qp9_qt8_decompJPEG_1024x1024_Q10",0.244186046511627,23,49,25,7,104
"PlaningMachine200K","PlaningMachine200K_simpL9_qp10_qt10_decompJPEG_512x512_Q75",0.232142857142857,60,62,67,58,247
"Triceratops_manifold","Triceratops_manifold_simpL3_qp9_qt6_decompJPEG_512x512_Q75",0.443181818181817,22,17,22,26,87
"Orchid","Orchid_simpL9_qp8_qt7_decompJPEG_712x712_Q50",0.25,70,72,43,82,267
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL1_qp9_qt8_decompJPEG_512x512_Q50",0.232558139534883,61,56,66,54,237
"PRI_Hepatus","PRI_Hepatus_simpL2_qp10_qt8_decompJPEG_1440x1440_Q75",0.375,57,40,52,40,189
"dino_retopo_uv","dino_retopo_uv_simpL4_qp10_qt6_decompJPEG_512x512_Q25",0.69047619047619,23,49,25,7,104
"PRI_Hepatus","PRI_Hepatus_simpL6_qp10_qt8_decompJPEG_712x712_Q75",0.31578947368421,57,40,52,40,189
"Flintlock_Pistol","Flintlock_Pistol_simpL10_qp8_qt6_decompJPEG_1024x1024_Q25",0.7875,9,5,10,8,32
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL7_qp10_qt8_decompJPEG_712x712_Q50",0.375,61,56,66,54,237
"Triceratops_manifold","Triceratops_manifold_simpL9_qp7_qt8_decompJPEG_2048x2048_Q75",0.622093023255815,22,17,22,26,87
"dorfkirche","dorfkirche_simpL7_qp9_qt10_decompJPEG_1024x1024_Q25",0.30232558139535,70,61,73,54,258
"Flintlock_Pistol","Flintlock_Pistol_simpL10_qp7_qt6_decompJPEG_1440x1440_Q25",0.883333333333333,9,5,10,8,32
"Orchid","Orchid_simpL9_qp11_qt9_decompJPEG_2048x2048_Q90",0.210227272727272,70,72,43,82,267
"dorfkirche","dorfkirche_simpL9_qp10_qt8_decompJPEG_1024x1024_Q10",0.395348837209302,70,61,73,54,258
"shark_bakedUV","shark_bakedUV_simpL10_qp9_qt6_decompJPEG_712x712_Q25",0.755813953488373,22,21,15,28,86
"bread_BakedUV","bread_BakedUV_simpL9_qp7_qt9_decompJPEG_2048x2048_Q75",0.680232558139535,74,52,30,54,210
"PlaningMachine200K","PlaningMachine200K_simpL9_qp8_qt6_decompJPEG_1440x1440_Q50",0.622222222222222,60,62,67,58,247
"shark_bakedUV","shark_bakedUV_simpL9_qp11_qt6_decompJPEG_712x712_Q50",0.796511627906977,22,21,15,28,86
"lizard_BakedUV","lizard_BakedUV_simpL10_qp7_qt6_decompJPEG_1440x1440_Q10",0.83125,13,2,1,6,22
"Lidded-Ewer_bakedUV","Lidded-Ewer_bakedUV_simpL6_qp10_qt8_decompJPEG_2048x2048_Q25",0.279761904761905,61,56,66,54,237
"Triceratops_manifold","Triceratops_manifold_simpL9_qp10_qt10_decompJPEG_512x512_Q10",0.261363636363637,22,17,22,26,87
"PRI_Hepatus","PRI_Hepatus_simpL7_qp8_qt10_decompJPEG_712x712_Q90",0.613636363636363,57,40,52,40,189
"dorfkirche","dorfkirche_simpL8_qp11_qt10_decompJPEG_512x512_Q75",0.0852272727272725,70,61,73,54,258
"PRI_Hepatus","PRI_Hepatus_simpL4_qp11_qt8_decompJPEG_512x512_Q90",0.357142857142858,57,40,52,40,189
"Flintlock_Pistol","Flintlock_Pistol_simpL3_qp10_qt10_decompJPEG_1024x1024_Q50",0.208333333333333,9,5,10,8,32
"shark_bakedUV","shark_bakedUV_simpL1_qp11_qt10_decompJPEG_712x712_Q50",0.25609756097561,22,21,15,28,86
"bread_BakedUV","bread_BakedUV_simpL4_qp11_qt10_decompJPEG_712x712_Q25",0.31875,74,52,30,54,210
"Orchid","Orchid_simpL2_qp10_qt6_decompJPEG_1440x1440_Q10",0.384615384615385,70,72,43,82,267
"PRI_Hepatus","PRI_Hepatus_simpL1_qp9_qt7_decompJPEG_512x512_Q10",0.732954545454545,57,40,52,40,189
"bread_BakedUV","bread_BakedUV_simpL3_qp11_qt9_decompJPEG_712x712_Q25",0.34659090909091,74,52,30,54,210
"dino_retopo_uv","dino_retopo_uv_simpL7_qp9_qt8_decompJPEG_1440x1440_Q10",0.348837209302325,23,49,25,7,104
"PRI_Hepatus","PRI_Hepatus_simpL1_qp11_qt8_decompJPEG_712x712_Q25",0.397727272727272,57,40,52,40,189
"Orchid","Orchid_simpL9_qp11_qt7_decompJPEG_2048x2048_Q75",0.133720930232557,70,72,43,82,267
"dorfkirche","dorfkirche_simpL4_qp9_qt10_decompJPEG_2048x2048_Q25",0.2625,70,61,73,54,258
