"Model","stimulus","MOS","VP1","VP2","VP3","VP4","TotalPatches"
"AsparnLoewe_C","AsparnLoewe_C_simpL5_qp8_qt10_decompJPEG_2048x2048_Q50",0.958333333333332,149,137,146,140,572
"Streblognathus","Streblognathus_simpL1_qp7_qt6_decompJPEG_2048x2048_Q10",0.99375,17,13,9,17,56
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp8_qt6_decompJPEG_2048x2048_Q75",0.875,51,37,37,41,166
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_712x712_Q10",0.96111111111111,40,29,51,32,152
"yourMesh","yourMesh_simpL10_qp10_qt8_decompJPEG_1440x1440_Q25",0.363095238095237,89,69,94,89,341
"Streblognathus","Streblognathus_simpL8_qp7_qt6_decompJPEG_2048x2048_Q50",0.982954545454545,17,13,9,17,56
"AsparnLoewe_C","AsparnLoewe_C_simpL5_qp11_qt8_decompJPEG_2048x2048_Q75",0.422222222222222,149,137,146,140,572
"yourMesh","yourMesh_simpL10_qp9_qt7_decompJPEG_1440x1440_Q10",0.40909090909091,89,69,94,89,341
"yourMesh","yourMesh_simpL10_qp10_qt7_decompJPEG_1024x1024_Q90",0.427777777777777,89,69,94,89,341
"diez_BakedUV","diez_BakedUV_simpL2_qp9_qt7_decompJPEG_1024x1024_Q90",0.58139534883721,73,50,54,52,229
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp10_qt8_decompJPEG_1024x1024_Q75",0.40909090909091,90,71,102,102,365
"Graphosoma","Graphosoma_simpL5_qp8_qt6_decompJPEG_512x512_Q50",0.69767441860465,35,34,41,33,143
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp7_qt6_decompJPEG_712x712_Q25",0.959302325581395,51,37,37,41,166
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp11_qt6_decompJPEG_712x712_Q75",0.920454545454545,32,24,37,9,102
"Streblognathus","Streblognathus_simpL10_qp9_qt6_decompJPEG_1440x1440_Q10",0.319767441860465,17,13,9,17,56
"diez_BakedUV","diez_BakedUV_simpL10_qp11_qt7_decompJPEG_712x712_Q50",0.761363636363638,73,50,54,52,229
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL6_qp8_qt7_decompJPEG_1440x1440_Q10",0.689024390243902,70,40,63,37,210
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp11_qt6_decompJPEG_712x712_Q90",0.922619047619047,32,24,37,9,102
"Boiler","Boiler_simpL10_qp8_qt6_decompJPEG_1440x1440_Q25",0.7625,51,51,57,51,210
"AsparnLoewe_C","AsparnLoewe_C_simpL8_qp8_qt10_decompJPEG_512x512_Q10",0.910714285714285,149,137,146,140,572
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_1440x1440_Q10",0.96590909090909,40,29,51,32,152
"yourMesh","yourMesh_simpL2_qp11_qt8_decompJPEG_2048x2048_Q50",0.207317073170733,89,69,94,89,341
"GoldenStatueModel","GoldenStatueModel_simpL6_qp9_qt6_decompJPEG_712x712_Q10",0.613095238095237,40,29,51,32,152
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL2_qp11_qt6_decompJPEG_1024x1024_Q90",0.773809523809525,70,40,63,37,210
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL7_qp8_qt8_decompJPEG_2048x2048_Q10",0.698863636363637,70,40,63,37,210
"JaneAnne_WithBase","JaneAnne_WithBase_simpL2_qp11_qt10_decompJPEG_712x712_Q25",0.203488372093023,51,37,37,41,166
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp9_qt6_decompJPEG_512x512_Q90",0.74404761904762,90,71,102,102,365
"Streblognathus","Streblognathus_simpL8_qp7_qt7_decompJPEG_2048x2048_Q90",0.953488372093023,17,13,9,17,56
"Graphosoma","Graphosoma_simpL1_qp7_qt6_decompJPEG_2048x2048_Q10",0.91111111111111,35,34,41,33,143
"Streblognathus","Streblognathus_simpL9_qp7_qt6_decompJPEG_512x512_Q50",0.892045454545455,17,13,9,17,56
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL7_qp8_qt10_decompJPEG_1440x1440_Q10",0.681818181818183,70,40,63,37,210
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp10_qt9_decompJPEG_2048x2048_Q75",0.40340909090909,32,24,37,9,102
"yourMesh","yourMesh_simpL10_qp11_qt6_decompJPEG_712x712_Q10",0.676136363636363,89,69,94,89,341
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp11_qt6_decompJPEG_2048x2048_Q90",0.904761904761905,32,24,37,9,102
"yourMesh","yourMesh_simpL5_qp9_qt8_decompJPEG_712x712_Q75",0.344444444444445,89,69,94,89,341
"JaneAnne_WithBase","JaneAnne_WithBase_simpL6_qp10_qt7_decompJPEG_512x512_Q90",0.767857142857143,51,37,37,41,166
"diez_BakedUV","diez_BakedUV_simpL10_qp11_qt7_decompJPEG_2048x2048_Q50",0.80813953488372,73,50,54,52,229
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt9_decompJPEG_712x712_Q10",0.96111111111111,40,29,51,32,152
"skiboot_BakedUV","skiboot_BakedUV_simpL6_qp11_qt6_decompJPEG_512x512_Q90",0.744186046511627,90,71,102,102,365
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp9_qt6_decompJPEG_1024x1024_Q75",0.773809523809525,90,71,102,102,365
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_512x512_Q25",0.9375,40,29,51,32,152
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp11_qt6_decompJPEG_1440x1440_Q90",0.93452380952381,32,24,37,9,102
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL1_qp9_qt10_decompJPEG_512x512_Q10",0.5,70,40,63,37,210
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp9_qt10_decompJPEG_512x512_Q90",0.348837209302325,149,137,146,140,572
"Streblognathus","Streblognathus_simpL6_qp7_qt6_decompJPEG_712x712_Q50",0.976190476190475,17,13,9,17,56
"AsparnLoewe_C","AsparnLoewe_C_simpL10_qp9_qt10_decompJPEG_2048x2048_Q50",0.936046511627908,149,137,146,140,572
"AsparnLoewe_C","AsparnLoewe_C_simpL4_qp8_qt10_decompJPEG_2048x2048_Q50",0.886904761904763,149,137,146,140,572
"GoldenStatueModel","GoldenStatueModel_simpL6_qp8_qt10_decompJPEG_512x512_Q10",0.817073170731707,40,29,51,32,152
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL7_qp11_qt6_decompJPEG_512x512_Q25",0.72093023255814,70,40,63,37,210
"yourMesh","yourMesh_simpL2_qp11_qt8_decompJPEG_512x512_Q75",0.128048780487805,89,69,94,89,341
"Streblognathus","Streblognathus_simpL4_qp8_qt6_decompJPEG_1440x1440_Q10",0.80813953488372,17,13,9,17,56
"AsparnLoewe_C","AsparnLoewe_C_simpL3_qp9_qt8_decompJPEG_1024x1024_Q25",0.732558139534882,149,137,146,140,572
"diez_BakedUV","diez_BakedUV_simpL9_qp11_qt10_decompJPEG_512x512_Q75",0.101190476190478,73,50,54,52,229
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL3_qp8_qt10_decompJPEG_712x712_Q75",0.77840909090909,32,24,37,9,102
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL3_qp9_qt7_decompJPEG_1440x1440_Q10",0.505681818181817,70,40,63,37,210
"AsparnLoewe_C","AsparnLoewe_C_simpL1_qp9_qt9_decompJPEG_2048x2048_Q25",0.630681818181817,149,137,146,140,572
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp8_qt9_decompJPEG_1024x1024_Q25",0.829545454545455,32,24,37,9,102
"JaneAnne_WithBase","JaneAnne_WithBase_simpL1_qp8_qt10_decompJPEG_512x512_Q25",0.69047619047619,51,37,37,41,166
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp10_qt8_decompJPEG_512x512_Q25",0.51829268292683,149,137,146,140,572
"Streblognathus","Streblognathus_simpL8_qp7_qt6_decompJPEG_2048x2048_Q10",0.965116279069767,17,13,9,17,56
"Graphosoma","Graphosoma_simpL9_qp11_qt6_decompJPEG_1440x1440_Q25",0.33974358974359,35,34,41,33,143
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp9_qt6_decompJPEG_1024x1024_Q25",0.843023255813953,51,37,37,41,166
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL2_qp11_qt6_decompJPEG_712x712_Q90",0.720238095238095,70,40,63,37,210
"GoldenStatueModel","GoldenStatueModel_simpL2_qp10_qt9_decompJPEG_1440x1440_Q75",0.363636363636363,40,29,51,32,152
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_712x712_Q10",0.814102564102565,90,71,102,102,365
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp8_qt6_decompJPEG_712x712_Q25",0.916666666666668,51,37,37,41,166
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp11_qt6_decompJPEG_2048x2048_Q75",0.91860465116279,32,24,37,9,102
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp8_qt8_decompJPEG_1440x1440_Q50",0.88095238095238,32,24,37,9,102
"JaneAnne_WithBase","JaneAnne_WithBase_simpL3_qp9_qt6_decompJPEG_512x512_Q75",0.796511627906977,51,37,37,41,166
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_1024x1024_Q90",0.786585365853657,90,71,102,102,365
"Boiler","Boiler_simpL7_qp11_qt8_decompJPEG_712x712_Q75",0.174418604651162,51,51,57,51,210
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp9_qt6_decompJPEG_1024x1024_Q90",0.93452380952381,32,24,37,9,102
"Streblognathus","Streblognathus_simpL8_qp7_qt7_decompJPEG_512x512_Q10",0.96590909090909,17,13,9,17,56
"Boiler","Boiler_simpL5_qp9_qt8_decompJPEG_1440x1440_Q50",0.482142857142858,51,51,57,51,210
"diez_BakedUV","diez_BakedUV_simpL6_qp11_qt6_decompJPEG_1024x1024_Q75",0.8125,73,50,54,52,229
"diez_BakedUV","diez_BakedUV_simpL8_qp10_qt6_decompJPEG_1024x1024_Q90",0.772727272727272,73,50,54,52,229
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL7_qp8_qt9_decompJPEG_2048x2048_Q10",0.714285714285715,70,40,63,37,210
"diez_BakedUV","diez_BakedUV_simpL4_qp10_qt7_decompJPEG_2048x2048_Q25",0.61904761904762,73,50,54,52,229
"Streblognathus","Streblognathus_simpL10_qp9_qt6_decompJPEG_1440x1440_Q50",0.238095238095237,17,13,9,17,56
"GoldenStatueModel","GoldenStatueModel_simpL2_qp10_qt7_decompJPEG_712x712_Q90",0.375,40,29,51,32,152
"AsparnLoewe_C","AsparnLoewe_C_simpL6_qp10_qt7_decompJPEG_712x712_Q10",0.693181818181817,149,137,146,140,572
"yourMesh","yourMesh_simpL1_qp11_qt8_decompJPEG_512x512_Q75",0.1875,89,69,94,89,341
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp10_qt9_decompJPEG_1440x1440_Q10",0.65,32,24,37,9,102
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp9_qt6_decompJPEG_512x512_Q75",0.81111111111111,90,71,102,102,365
"GoldenStatueModel","GoldenStatueModel_simpL9_qp8_qt8_decompJPEG_2048x2048_Q90",0.7,40,29,51,32,152
"diez_BakedUV","diez_BakedUV_simpL6_qp8_qt10_decompJPEG_712x712_Q25",0.676136363636363,73,50,54,52,229
"Boiler","Boiler_simpL7_qp8_qt10_decompJPEG_712x712_Q75",0.607954545454545,51,51,57,51,210
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL9_qp11_qt10_decompJPEG_512x512_Q10",0.627906976744185,70,40,63,37,210
"diez_BakedUV","diez_BakedUV_simpL10_qp11_qt9_decompJPEG_2048x2048_Q90",0.670731707317073,73,50,54,52,229
"Streblognathus","Streblognathus_simpL10_qp9_qt6_decompJPEG_2048x2048_Q75",0.267441860465118,17,13,9,17,56
"Streblognathus","Streblognathus_simpL2_qp7_qt6_decompJPEG_2048x2048_Q10",0.964285714285715,17,13,9,17,56
"yourMesh","yourMesh_simpL2_qp10_qt8_decompJPEG_512x512_Q50",0.238095238095237,89,69,94,89,341
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp9_qt9_decompJPEG_512x512_Q75",0.44767441860465,149,137,146,140,572
"Boiler","Boiler_simpL5_qp8_qt8_decompJPEG_712x712_Q50",0.630681818181817,51,51,57,51,210
"Boiler","Boiler_simpL1_qp9_qt10_decompJPEG_512x512_Q90",0.383720930232557,51,51,57,51,210
"GoldenStatueModel","GoldenStatueModel_simpL6_qp8_qt6_decompJPEG_512x512_Q10",0.843023255813953,40,29,51,32,152
"Streblognathus","Streblognathus_simpL10_qp11_qt6_decompJPEG_1024x1024_Q90",0.323863636363637,17,13,9,17,56
"Boiler","Boiler_simpL2_qp11_qt6_decompJPEG_1440x1440_Q10",0.517045454545455,51,51,57,51,210
"Streblognathus","Streblognathus_simpL3_qp7_qt6_decompJPEG_2048x2048_Q25",0.982142857142857,17,13,9,17,56
"yourMesh","yourMesh_simpL1_qp9_qt8_decompJPEG_512x512_Q10",0.420731707317073,89,69,94,89,341
"Graphosoma","Graphosoma_simpL10_qp9_qt6_decompJPEG_512x512_Q10",0.319767441860465,35,34,41,33,143
"Graphosoma","Graphosoma_simpL2_qp7_qt6_decompJPEG_1024x1024_Q50",0.892045454545455,35,34,41,33,143
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp8_qt6_decompJPEG_1440x1440_Q50",0.9,51,37,37,41,166
"AsparnLoewe_C","AsparnLoewe_C_simpL1_qp9_qt9_decompJPEG_1024x1024_Q75",0.622093023255815,149,137,146,140,572
"Streblognathus","Streblognathus_simpL1_qp8_qt6_decompJPEG_2048x2048_Q50",0.83139534883721,17,13,9,17,56
"Graphosoma","Graphosoma_simpL1_qp7_qt6_decompJPEG_1024x1024_Q90",0.958333333333332,35,34,41,33,143
"skiboot_BakedUV","skiboot_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q90",0.7625,90,71,102,102,365
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_1024x1024_Q25",0.78888888888889,90,71,102,102,365
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_1024x1024_Q25",0.95,40,29,51,32,152
"GoldenStatueModel","GoldenStatueModel_simpL2_qp11_qt10_decompJPEG_1440x1440_Q90",0.142857142857143,40,29,51,32,152
"diez_BakedUV","diez_BakedUV_simpL4_qp9_qt10_decompJPEG_512x512_Q10",0.402439024390245,73,50,54,52,229
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp11_qt7_decompJPEG_712x712_Q50",0.732142857142858,51,37,37,41,166
"GoldenStatueModel","GoldenStatueModel_simpL1_qp10_qt7_decompJPEG_1440x1440_Q10",0.424418604651163,40,29,51,32,152
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL2_qp11_qt6_decompJPEG_1024x1024_Q75",0.772727272727272,70,40,63,37,210
"Boiler","Boiler_simpL8_qp10_qt10_decompJPEG_512x512_Q90",0.24404761904762,51,51,57,51,210
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp11_qt6_decompJPEG_512x512_Q75",0.801136363636362,51,37,37,41,166
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp11_qt10_decompJPEG_712x712_Q75",0.175,149,137,146,140,572
"Streblognathus","Streblognathus_simpL10_qp8_qt6_decompJPEG_712x712_Q10",0.444444444444445,17,13,9,17,56
"Boiler","Boiler_simpL7_qp10_qt9_decompJPEG_1440x1440_Q10",0.329268292682927,51,51,57,51,210
"Boiler","Boiler_simpL8_qp10_qt9_decompJPEG_512x512_Q90",0.215116279069768,51,51,57,51,210
"AsparnLoewe_C","AsparnLoewe_C_simpL8_qp8_qt10_decompJPEG_512x512_Q90",0.76829268292683,149,137,146,140,572
"diez_BakedUV","diez_BakedUV_simpL6_qp9_qt10_decompJPEG_512x512_Q10",0.476190476190475,73,50,54,52,229
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp10_qt6_decompJPEG_712x712_Q75",0.79375,90,71,102,102,365
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_512x512_Q90",0.784883720930233,90,71,102,102,365
"Boiler","Boiler_simpL10_qp11_qt7_decompJPEG_2048x2048_Q75",0.738095238095237,51,51,57,51,210
"diez_BakedUV","diez_BakedUV_simpL9_qp11_qt6_decompJPEG_512x512_Q50",0.732142857142858,73,50,54,52,229
"yourMesh","yourMesh_simpL10_qp7_qt7_decompJPEG_512x512_Q25",0.4375,89,69,94,89,341
"Graphosoma","Graphosoma_simpL10_qp9_qt7_decompJPEG_2048x2048_Q25",0.226190476190478,35,34,41,33,143
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_1024x1024_Q25",0.72560975609756,90,71,102,102,365
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp9_qt6_decompJPEG_1440x1440_Q10",0.851190476190475,51,37,37,41,166
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp8_qt9_decompJPEG_1440x1440_Q10",0.773809523809525,32,24,37,9,102
"Graphosoma","Graphosoma_simpL4_qp7_qt10_decompJPEG_2048x2048_Q25",0.95,35,34,41,33,143
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_2048x2048_Q50",0.738372093023255,90,71,102,102,365
"Streblognathus","Streblognathus_simpL6_qp8_qt6_decompJPEG_512x512_Q10",0.766666666666667,17,13,9,17,56
"Graphosoma","Graphosoma_simpL10_qp7_qt6_decompJPEG_1024x1024_Q50",0.232558139534883,35,34,41,33,143
"Streblognathus","Streblognathus_simpL7_qp8_qt7_decompJPEG_2048x2048_Q75",0.71590909090909,17,13,9,17,56
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp8_qt6_decompJPEG_2048x2048_Q75",0.84659090909091,90,71,102,102,365
"yourMesh","yourMesh_simpL3_qp7_qt10_decompJPEG_1024x1024_Q10",0.813953488372092,89,69,94,89,341
"diez_BakedUV","diez_BakedUV_simpL8_qp11_qt6_decompJPEG_1024x1024_Q90",0.738636363636363,73,50,54,52,229
"Graphosoma","Graphosoma_simpL10_qp9_qt7_decompJPEG_2048x2048_Q75",0.203488372093023,35,34,41,33,143
"JaneAnne_WithBase","JaneAnne_WithBase_simpL2_qp11_qt7_decompJPEG_512x512_Q50",0.66860465116279,51,37,37,41,166
"yourMesh","yourMesh_simpL10_qp9_qt8_decompJPEG_1440x1440_Q75",0.394444444444445,89,69,94,89,341
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL7_qp11_qt6_decompJPEG_512x512_Q10",0.773809523809525,70,40,63,37,210
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp9_qt7_decompJPEG_1440x1440_Q25",0.710227272727272,149,137,146,140,572
"Streblognathus","Streblognathus_simpL3_qp7_qt6_decompJPEG_2048x2048_Q75",0.99404761904762,17,13,9,17,56
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp7_qt10_decompJPEG_1024x1024_Q75",0.923076923076922,32,24,37,9,102
"Streblognathus","Streblognathus_simpL8_qp7_qt7_decompJPEG_1024x1024_Q50",0.9625,17,13,9,17,56
"yourMesh","yourMesh_simpL10_qp10_qt9_decompJPEG_2048x2048_Q10",0.422619047619047,89,69,94,89,341
"Streblognathus","Streblognathus_simpL10_qp8_qt7_decompJPEG_512x512_Q10",0.47560975609756,17,13,9,17,56
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL9_qp8_qt8_decompJPEG_1440x1440_Q75",0.686046511627908,70,40,63,37,210
"Boiler","Boiler_simpL1_qp11_qt8_decompJPEG_512x512_Q75",0.0988372093023251,51,51,57,51,210
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp9_qt6_decompJPEG_1024x1024_Q10",0.816666666666668,51,37,37,41,166
"JaneAnne_WithBase","JaneAnne_WithBase_simpL8_qp10_qt10_decompJPEG_512x512_Q50",0.380681818181817,51,37,37,41,166
"diez_BakedUV","diez_BakedUV_simpL10_qp11_qt7_decompJPEG_1440x1440_Q90",0.767045454545455,73,50,54,52,229
"yourMesh","yourMesh_simpL3_qp11_qt7_decompJPEG_2048x2048_Q90",0.540697674418605,89,69,94,89,341
"Graphosoma","Graphosoma_simpL9_qp9_qt7_decompJPEG_1024x1024_Q75",0.193181818181817,35,34,41,33,143
"Graphosoma","Graphosoma_simpL10_qp8_qt6_decompJPEG_512x512_Q50",0.238372093023255,35,34,41,33,143
"skiboot_BakedUV","skiboot_BakedUV_simpL6_qp8_qt10_decompJPEG_512x512_Q75",0.583333333333332,90,71,102,102,365
"skiboot_BakedUV","skiboot_BakedUV_simpL1_qp8_qt6_decompJPEG_1440x1440_Q10",0.813953488372092,90,71,102,102,365
"Boiler","Boiler_simpL8_qp11_qt7_decompJPEG_1440x1440_Q50",0.414772727272728,51,51,57,51,210
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp11_qt6_decompJPEG_512x512_Q90",0.701219512195122,90,71,102,102,365
"AsparnLoewe_C","AsparnLoewe_C_simpL10_qp9_qt6_decompJPEG_2048x2048_Q10",0.965116279069767,149,137,146,140,572
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp11_qt6_decompJPEG_712x712_Q50",0.827380952380953,149,137,146,140,572
"diez_BakedUV","diez_BakedUV_simpL6_qp9_qt7_decompJPEG_712x712_Q25",0.523255813953488,73,50,54,52,229
"Boiler","Boiler_simpL9_qp9_qt6_decompJPEG_1024x1024_Q50",0.678571428571427,51,51,57,51,210
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp11_qt10_decompJPEG_1024x1024_Q75",0.511904761904763,32,24,37,9,102
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp10_qt9_decompJPEG_1024x1024_Q50",0.585227272727272,51,37,37,41,166
"diez_BakedUV","diez_BakedUV_simpL9_qp10_qt7_decompJPEG_2048x2048_Q90",0.44186046511628,73,50,54,52,229
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL9_qp10_qt10_decompJPEG_1440x1440_Q50",0.572368421052633,70,40,63,37,210
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_712x712_Q90",0.775,90,71,102,102,365
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt10_decompJPEG_512x512_Q75",0.954545454545455,40,29,51,32,152
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp10_qt8_decompJPEG_512x512_Q10",0.761363636363638,32,24,37,9,102
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL1_qp11_qt6_decompJPEG_2048x2048_Q90",0.77840909090909,70,40,63,37,210
"GoldenStatueModel","GoldenStatueModel_simpL7_qp8_qt9_decompJPEG_2048x2048_Q10",0.86046511627907,40,29,51,32,152
"Boiler","Boiler_simpL10_qp8_qt6_decompJPEG_1440x1440_Q10",0.851190476190475,51,51,57,51,210
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_712x712_Q50",0.982558139534883,40,29,51,32,152
"Graphosoma","Graphosoma_simpL9_qp11_qt6_decompJPEG_1440x1440_Q50",0.410714285714285,35,34,41,33,143
"yourMesh","yourMesh_simpL3_qp7_qt10_decompJPEG_1440x1440_Q90",0.806818181818183,89,69,94,89,341
"GoldenStatueModel","GoldenStatueModel_simpL2_qp10_qt10_decompJPEG_2048x2048_Q50",0.392045454545455,40,29,51,32,152
"Boiler","Boiler_simpL2_qp9_qt10_decompJPEG_2048x2048_Q50",0.436046511627908,51,51,57,51,210
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp9_qt6_decompJPEG_1440x1440_Q75",0.930232558139535,32,24,37,9,102
"skiboot_BakedUV","skiboot_BakedUV_simpL1_qp10_qt6_decompJPEG_1024x1024_Q75",0.75,90,71,102,102,365
"diez_BakedUV","diez_BakedUV_simpL9_qp10_qt8_decompJPEG_2048x2048_Q25",0.204545454545455,73,50,54,52,229
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp11_qt6_decompJPEG_1024x1024_Q90",0.91860465116279,32,24,37,9,102
"yourMesh","yourMesh_simpL10_qp11_qt7_decompJPEG_2048x2048_Q10",0.348837209302325,89,69,94,89,341
"diez_BakedUV","diez_BakedUV_simpL9_qp10_qt10_decompJPEG_512x512_Q90",0.0813953488372099,73,50,54,52,229
"yourMesh","yourMesh_simpL10_qp10_qt10_decompJPEG_1024x1024_Q50",0.375,89,69,94,89,341
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL9_qp7_qt10_decompJPEG_712x712_Q10",0.924418604651162,70,40,63,37,210
"Graphosoma","Graphosoma_simpL10_qp11_qt8_decompJPEG_712x712_Q10",0.273255813953488,35,34,41,33,143
"Streblognathus","Streblognathus_simpL5_qp8_qt7_decompJPEG_2048x2048_Q25",0.738372093023255,17,13,9,17,56
"Boiler","Boiler_simpL10_qp11_qt10_decompJPEG_2048x2048_Q90",0.738636363636363,51,51,57,51,210
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp11_qt6_decompJPEG_512x512_Q75",0.75595238095238,90,71,102,102,365
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp10_qt6_decompJPEG_1024x1024_Q50",0.796511627906977,51,37,37,41,166
"yourMesh","yourMesh_simpL10_qp10_qt7_decompJPEG_1440x1440_Q90",0.416666666666668,89,69,94,89,341
"yourMesh","yourMesh_simpL4_qp11_qt8_decompJPEG_512x512_Q50",0.125,89,69,94,89,341
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL9_qp8_qt10_decompJPEG_512x512_Q75",0.74375,70,40,63,37,210
"AsparnLoewe_C","AsparnLoewe_C_simpL1_qp11_qt8_decompJPEG_712x712_Q10",0.59090909090909,149,137,146,140,572
"AsparnLoewe_C","AsparnLoewe_C_simpL6_qp8_qt10_decompJPEG_2048x2048_Q50",0.869318181818183,149,137,146,140,572
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp11_qt6_decompJPEG_512x512_Q10",0.80952380952381,51,37,37,41,166
